Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Credit_Limit,Avg_Utilization_Ratio
0,63,M,0,Graduate,Married,$40K - $60K,Blue,56,4,6500.0,0.275
0,29,F,1,Uneducated,Single,Less than $40K,Blue,36,1,3640.0,0.39
0,42,M,2,College,Married,$80K - $120K,Blue,32,5,22120.0,0.082
0,53,F,2,High School,Single,Less than $40K,Blue,41,4,2252.0,0.804
0,47,F,5,Graduate,Married,Less than $40K,Blue,39,3,7128.0,0.219
0,31,F,0,Graduate,Single,Less than $40K,Blue,17,4,2787.0,0.632
1,44,F,3,Doctorate,Married,Less than $40K,Blue,38,6,7222.0,0.0
0,42,F,1,College,Divorced,Less than $40K,Blue,22,5,2403.0,0.46
0,47,M,2,Post-Graduate,Single,$60K - $80K,Blue,39,1,17575.0,0.035
0,45,F,0,Graduate,Married,Less than $40K,Blue,38,4,4096.0,0.358
0,46,M,3,Graduate,Single,$80K - $120K,Blue,38,4,8101.0,0.156
0,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,34,4,4776.0,0.0
0,45,M,3,High School,Married,Less than $40K,Blue,33,6,7717.0,0.185
0,40,F,4,Graduate,Single,Less than $40K,Silver,27,3,10745.0,0.194
0,53,F,1,College,Single,Less than $40K,Blue,38,3,3895.0,0.509
0,40,F,5,Graduate,Single,Less than $40K,Blue,29,3,4205.0,0.599
1,47,M,2,Graduate,Divorced,$80K - $120K,Blue,41,3,4586.0,0.0
0,61,M,1,Uneducated,Single,$40K - $60K,Blue,36,6,5039.0,0.268
0,51,M,3,College,Married,$80K - $120K,Blue,40,6,1844.0,0.668
1,46,F,1,Post-Graduate,Married,$40K - $60K,Blue,38,3,1803.0,0.0
0,47,M,3,High School,Single,$60K - $80K,Blue,30,5,18123.0,0.098
0,46,M,2,High School,Married,$120K +,Blue,36,5,19727.0,0.09
0,37,F,2,High School,Single,Less than $40K,Blue,28,5,7411.0,0.085
0,45,F,2,Graduate,Married,Less than $40K,Blue,37,6,6091.0,0.0
0,31,F,1,High School,Single,Less than $40K,Blue,22,5,6662.0,0.0
0,56,M,2,Graduate,Married,$40K - $60K,Blue,45,5,1438.3,0.0
0,35,M,2,Graduate,Married,$80K - $120K,Blue,36,5,4408.0,0.332
0,43,F,3,Post-Graduate,Single,Less than $40K,Blue,26,6,2256.0,0.597
0,57,F,2,Doctorate,Married,$40K - $60K,Blue,41,2,3667.0,0.221
0,55,M,3,Graduate,Single,$120K +,Blue,43,5,34516.0,0.0
0,50,M,3,Post-Graduate,Single,$80K - $120K,Blue,40,5,31383.0,0.054
0,50,F,2,High School,Married,Less than $40K,Blue,36,5,9355.0,0.174
0,36,M,3,Graduate,Divorced,$40K - $60K,Blue,28,4,8995.0,0.172
0,56,M,4,Graduate,Single,$80K - $120K,Blue,36,5,2078.0,0.816
1,35,M,4,Graduate,Married,$80K - $120K,Blue,24,6,12634.0,0.0
0,53,F,3,Graduate,Single,$40K - $60K,Blue,45,2,4942.0,0.429
0,40,F,1,Uneducated,Single,Less than $40K,Silver,34,5,13669.0,0.13
0,34,M,1,Graduate,Married,$80K - $120K,Blue,36,5,6313.0,0.124
1,50,M,3,Uneducated,Married,$60K - $80K,Blue,45,2,21096.0,0.0
1,35,F,1,Graduate,Single,Less than $40K,Blue,30,2,1649.0,0.0
0,44,M,2,Uneducated,Married,$80K - $120K,Blue,34,6,2558.0,0.788
0,33,F,3,Uneducated,Single,Less than $40K,Blue,13,5,1630.0,0.618
0,43,M,3,Graduate,Married,$120K +,Blue,36,3,22906.0,0.049
1,62,F,1,High School,Single,Less than $40K,Blue,36,2,1930.0,0.0
0,48,M,3,High School,Married,$60K - $80K,Gold,37,6,34516.0,0.056
0,44,M,3,High School,Married,$60K - $80K,Blue,34,4,21158.0,0.0
0,45,F,4,High School,Divorced,$40K - $60K,Blue,31,5,4701.0,0.249
0,41,M,3,High School,Married,$80K - $120K,Blue,35,6,34516.0,0.035
0,56,M,2,College,Married,$80K - $120K,Blue,50,1,10214.0,0.14
0,53,M,3,Uneducated,Married,$40K - $60K,Blue,40,6,3326.0,0.434
0,50,F,0,High School,Married,Less than $40K,Blue,36,4,1513.0,0.0
1,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,24,4,4169.0,0.128
0,48,F,4,College,Single,Less than $40K,Blue,42,2,1438.3,0.0
1,40,M,2,Uneducated,Married,$60K - $80K,Blue,29,3,6332.0,0.05
0,26,M,1,College,Single,$40K - $60K,Blue,36,3,2703.0,0.465
0,53,F,3,Uneducated,Married,Less than $40K,Blue,47,1,3733.0,0.434
0,55,F,3,College,Single,Less than $40K,Blue,42,5,1438.3,0.0
0,39,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,2,6867.0,0.113
0,48,F,3,Graduate,Married,Less than $40K,Blue,36,3,1667.0,0.0
0,41,M,2,Graduate,Married,$60K - $80K,Blue,37,1,3786.0,0.309
0,46,M,3,Graduate,Married,$40K - $60K,Blue,37,6,2403.0,0.0
0,42,M,4,Uneducated,Married,$40K - $60K,Blue,38,1,2444.0,0.0
0,42,M,4,High School,Single,$120K +,Blue,35,5,34516.0,0.048
0,29,F,0,Uneducated,Divorced,Less than $40K,Blue,19,5,2926.0,0.0
0,61,M,0,High School,Married,$80K - $120K,Blue,50,4,2800.0,0.874
0,43,F,3,High School,Married,Less than $40K,Blue,28,3,2590.0,0.0
0,37,M,1,High School,Married,$60K - $80K,Blue,27,6,10320.0,0.174
0,44,F,4,Uneducated,Married,Less than $40K,Silver,36,6,11879.0,0.0
0,49,F,4,Graduate,Married,$40K - $60K,Blue,38,4,12836.0,0.081
0,47,F,5,College,Single,Less than $40K,Blue,34,4,5950.0,0.0
1,50,F,2,Post-Graduate,Married,$40K - $60K,Blue,36,3,5527.0,0.203
0,54,F,3,Graduate,Single,Less than $40K,Blue,36,1,2830.0,0.629
0,32,M,2,Graduate,Married,$80K - $120K,Blue,36,2,25438.0,0.075
0,59,M,0,High School,Married,$60K - $80K,Blue,48,3,3868.0,0.358
0,42,F,4,College,Single,$40K - $60K,Blue,28,2,2827.0,0.671
0,32,F,3,Post-Graduate,Married,$40K - $60K,Blue,26,4,3174.0,0.657
0,49,F,2,Graduate,Married,Less than $40K,Blue,38,3,6674.0,0.21
0,55,M,1,High School,Single,$80K - $120K,Blue,42,1,34516.0,0.046
0,47,F,4,High School,Married,Less than $40K,Blue,31,5,7711.0,0.128
1,51,M,1,High School,Single,$80K - $120K,Blue,38,2,28605.0,0.0
0,44,F,2,Doctorate,Single,$40K - $60K,Blue,25,4,4210.0,0.0
0,41,F,2,Post-Graduate,Single,Less than $40K,Blue,35,6,8666.0,0.0
0,48,F,1,High School,Married,Less than $40K,Blue,40,5,4170.0,0.332
0,37,M,3,Uneducated,Married,$40K - $60K,Blue,25,5,1438.3,0.0
0,48,F,3,High School,Married,Less than $40K,Blue,40,1,2097.0,0.598
0,48,M,2,College,Single,Less than $40K,Blue,36,3,2571.0,0.76
1,47,F,4,Uneducated,Married,$40K - $60K,Gold,34,2,23981.0,0.0
0,48,F,3,Uneducated,Married,Less than $40K,Blue,38,6,3541.0,0.408
0,50,F,1,Graduate,Married,Less than $40K,Blue,35,5,3510.0,0.536
0,55,M,1,Graduate,Single,$80K - $120K,Blue,46,3,21032.0,0.067
0,50,F,1,High School,Married,Less than $40K,Blue,42,6,7115.0,0.281
0,45,M,1,Uneducated,Single,$120K +,Blue,39,4,3133.0,0.482
0,52,M,0,Graduate,Single,$60K - $80K,Blue,46,4,10817.0,0.106
0,32,F,1,Graduate,Single,Less than $40K,Blue,28,6,2428.0,0.423
0,38,M,3,High School,Single,$80K - $120K,Blue,27,4,6162.0,0.153
1,54,F,2,High School,Divorced,Less than $40K,Blue,36,6,3591.0,0.701
0,42,F,4,College,Divorced,$40K - $60K,Blue,36,4,3734.0,0.674
0,50,M,2,Uneducated,Married,$120K +,Blue,40,3,34516.0,0.054
0,46,M,3,High School,Single,$80K - $120K,Gold,42,3,34516.0,0.061
0,32,F,2,Post-Graduate,Single,Less than $40K,Blue,36,4,2352.0,0.925
0,30,F,0,Graduate,Married,Less than $40K,Blue,36,2,1621.0,0.645
0,45,F,4,College,Married,Less than $40K,Blue,36,2,2737.0,0.0
0,31,M,0,Graduate,Divorced,$60K - $80K,Blue,25,6,8673.0,0.0
0,33,M,3,High School,Married,$60K - $80K,Blue,25,5,14918.0,0.136
0,48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,34516.0,0.0
0,32,M,0,High School,Single,$60K - $80K,Blue,36,1,6224.0,0.316
1,51,F,3,Uneducated,Married,Less than $40K,Blue,46,5,3536.0,0.0
0,36,F,1,Graduate,Single,Less than $40K,Blue,16,6,6091.0,0.194
0,55,M,2,College,Married,$60K - $80K,Blue,48,4,8863.0,0.147
0,57,M,1,High School,Single,$80K - $120K,Blue,45,1,15030.0,0.093
0,57,F,3,Uneducated,Married,$40K - $60K,Blue,49,4,7578.0,0.215
0,61,M,1,Graduate,Single,Less than $40K,Blue,54,3,7169.0,0.088
1,42,F,3,Graduate,Single,Less than $40K,Blue,27,6,2053.0,0.0
0,65,F,0,Graduate,Single,Less than $40K,Blue,56,5,1438.3,0.0
0,37,F,4,High School,Single,Less than $40K,Blue,18,4,2001.0,0.683
0,56,M,2,Doctorate,Married,$60K - $80K,Blue,51,3,6036.0,0.233
0,45,F,3,College,Married,Less than $40K,Blue,35,3,1717.0,0.673
0,33,M,1,Uneducated,Married,$120K +,Blue,16,6,10705.0,0.126
0,52,F,3,Uneducated,Married,Less than $40K,Blue,43,4,2147.0,0.546
0,41,M,2,Uneducated,Single,$120K +,Blue,24,2,34516.0,0.03
0,38,F,2,Graduate,Married,Less than $40K,Blue,36,6,2717.0,0.586
0,43,M,3,High School,Single,$40K - $60K,Blue,36,6,4112.0,0.187
0,35,M,2,Graduate,Married,$80K - $120K,Blue,21,6,7685.0,0.328
0,45,M,5,High School,Married,$80K - $120K,Blue,25,1,25601.0,0.054
1,53,F,2,Graduate,Single,$40K - $60K,Blue,36,2,2121.0,0.0
0,54,M,1,College,Married,$120K +,Blue,44,4,2821.0,0.856
0,48,M,3,College,Married,$40K - $60K,Blue,35,3,2592.0,0.0
0,53,M,2,College,Single,$120K +,Gold,36,2,34516.0,0.03
0,34,F,1,Uneducated,Single,Less than $40K,Blue,25,6,2689.0,0.602
0,42,F,4,Graduate,Single,Less than $40K,Blue,32,3,2996.0,0.665
0,45,M,3,High School,Divorced,$80K - $120K,Blue,26,3,18410.0,0.053
0,51,M,4,College,Single,$120K +,Gold,33,2,34516.0,0.054
0,48,M,3,Doctorate,Married,$80K - $120K,Blue,41,3,8739.0,0.0
0,57,F,5,Graduate,Married,$40K - $60K,Blue,49,4,3301.0,0.762
0,49,M,2,Doctorate,Married,$120K +,Blue,34,3,27124.0,0.085
1,43,F,4,Uneducated,Married,Less than $40K,Blue,30,2,2082.0,0.862
0,29,M,1,Graduate,Married,$80K - $120K,Blue,14,5,14853.0,0.0
0,42,F,3,Graduate,Single,Less than $40K,Blue,35,3,2555.0,0.621
0,48,F,5,Post-Graduate,Married,Less than $40K,Blue,40,3,1438.3,0.462
0,61,M,0,Post-Graduate,Single,$40K - $60K,Silver,42,4,15939.0,0.0
0,53,F,2,College,Single,Less than $40K,Blue,46,3,2153.0,0.0
1,59,M,0,High School,Single,$40K - $60K,Blue,48,2,3616.0,0.291
0,40,F,5,High School,Single,Less than $40K,Blue,22,3,1826.0,0.517
0,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,30117.0,0.071
0,60,F,0,High School,Married,Less than $40K,Blue,36,1,4147.0,0.545
0,60,F,1,Graduate,Single,Less than $40K,Blue,55,4,2346.0,0.916
0,49,M,0,Uneducated,Single,$80K - $120K,Blue,36,5,16156.0,0.156
0,51,M,1,High School,Married,$120K +,Blue,43,2,30172.0,0.06
0,45,F,4,College,Divorced,$40K - $60K,Blue,37,5,1438.3,0.0
1,49,F,4,Graduate,Married,Less than $40K,Blue,38,5,1757.0,0.0
1,46,M,1,Graduate,Single,$60K - $80K,Blue,37,2,2445.0,0.347
0,38,M,3,Graduate,Married,$60K - $80K,Blue,32,3,7709.0,0.289
0,50,M,2,Uneducated,Single,Less than $40K,Blue,40,4,2419.0,0.984
0,50,F,3,Graduate,Single,Less than $40K,Blue,36,6,7596.0,0.152
1,51,F,4,High School,Married,Less than $40K,Blue,41,3,2791.0,0.337
0,50,M,3,Graduate,Single,$60K - $80K,Blue,38,4,10762.0,0.065
0,43,F,3,Graduate,Single,Less than $40K,Blue,36,1,7584.0,0.242
0,41,M,3,Graduate,Married,$60K - $80K,Blue,29,2,17277.0,0.125
1,39,M,4,Graduate,Married,$80K - $120K,Blue,30,5,17523.0,0.0
0,39,M,1,Graduate,Single,$60K - $80K,Gold,36,1,34516.0,0.048
1,43,F,3,Uneducated,Married,Less than $40K,Blue,30,1,4579.0,0.329
1,52,F,3,Graduate,Married,Less than $40K,Blue,36,5,2566.0,0.42
0,44,F,3,High School,Single,Less than $40K,Blue,31,3,1980.0,0.416
0,38,F,2,High School,Married,$40K - $60K,Blue,31,4,1593.0,0.685
0,61,F,1,Uneducated,Married,Less than $40K,Blue,36,3,6859.0,0.363
0,27,F,0,Graduate,Single,Less than $40K,Blue,36,6,1677.0,0.953
0,41,F,3,High School,Married,Less than $40K,Blue,36,6,2359.0,0.64
0,54,M,3,Doctorate,Married,$120K +,Blue,41,3,21592.0,0.078
0,33,F,1,Graduate,Married,Less than $40K,Blue,20,2,1507.0,0.0
0,45,F,4,Uneducated,Single,$40K - $60K,Blue,36,1,3918.0,0.528
1,54,F,3,High School,Married,Less than $40K,Blue,38,2,2452.0,0.413
0,54,F,3,Graduate,Married,Less than $40K,Blue,49,1,2598.0,0.517
0,48,M,3,College,Married,$60K - $80K,Blue,37,3,11959.0,0.139
0,49,M,4,Uneducated,Married,$80K - $120K,Blue,39,2,8561.0,0.107
1,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,34516.0,0.054
0,48,M,2,Doctorate,Single,$60K - $80K,Blue,43,2,8086.0,0.0
1,46,F,1,Uneducated,Single,$40K - $60K,Blue,30,3,7195.0,0.0
0,47,F,4,Doctorate,Single,Less than $40K,Blue,36,4,2193.0,0.494
1,59,M,2,Post-Graduate,Married,$60K - $80K,Blue,46,3,1438.3,0.0
0,48,M,2,Graduate,Single,$40K - $60K,Blue,31,6,3261.0,0.531
0,40,M,3,Graduate,Single,$40K - $60K,Blue,32,5,2526.0,0.912
0,35,F,3,Doctorate,Single,Less than $40K,Blue,27,2,1438.3,0.0
0,63,M,0,High School,Married,$60K - $80K,Blue,36,6,2567.0,0.0
0,39,M,2,High School,Single,$60K - $80K,Blue,28,6,10331.0,0.093
0,41,F,5,Graduate,Married,Less than $40K,Blue,24,2,2178.0,0.646
0,35,F,2,Graduate,Married,Less than $40K,Blue,36,4,2572.0,0.451
0,52,F,2,High School,Single,Less than $40K,Blue,40,3,1960.0,0.729
0,51,M,4,High School,Single,$120K +,Blue,46,6,34516.0,0.066
0,50,F,0,Graduate,Single,Less than $40K,Blue,46,3,2165.0,0.643
0,53,F,1,College,Married,Less than $40K,Blue,36,1,1665.0,0.579
0,49,M,2,High School,Married,$80K - $120K,Blue,32,4,28142.0,0.027
0,56,M,2,High School,Married,$40K - $60K,Blue,36,5,3295.0,0.608
0,55,M,2,College,Married,$80K - $120K,Blue,50,4,19159.0,0.11
0,50,F,2,Uneducated,Single,Less than $40K,Blue,37,3,8520.0,0.096
0,60,M,0,High School,Single,$80K - $120K,Silver,36,1,34516.0,0.023
1,55,M,3,Doctorate,Single,$80K - $120K,Blue,35,4,20865.0,0.0
1,45,M,5,Uneducated,Single,$120K +,Silver,36,4,34516.0,0.0
0,51,M,3,Uneducated,Married,$80K - $120K,Blue,40,3,3150.0,0.0
0,37,M,5,Post-Graduate,Married,$80K - $120K,Blue,26,2,16730.0,0.117
0,61,M,0,Graduate,Married,$80K - $120K,Blue,56,4,8420.0,0.165
0,47,F,3,Uneducated,Married,Less than $40K,Silver,27,5,14335.0,0.065
1,41,F,5,Graduate,Married,Less than $40K,Blue,28,2,1504.0,0.645
0,40,M,3,Uneducated,Divorced,$60K - $80K,Blue,30,2,24499.0,0.103
0,61,M,0,High School,Divorced,$60K - $80K,Blue,51,6,5852.0,0.331
1,57,M,2,Uneducated,Single,$60K - $80K,Silver,49,4,32182.0,0.0
1,41,F,4,Graduate,Married,Less than $40K,Blue,26,4,3159.0,0.0
0,43,F,3,Uneducated,Single,Less than $40K,Blue,35,5,4026.0,0.0
0,55,M,2,Doctorate,Single,$80K - $120K,Blue,36,6,3046.0,0.793
1,47,M,3,High School,Married,$60K - $80K,Blue,39,2,10061.0,0.0
0,55,F,3,Graduate,Single,Less than $40K,Blue,48,4,3968.0,0.346
0,49,M,3,High School,Married,$80K - $120K,Blue,39,3,29659.0,0.039
0,53,M,3,Graduate,Married,$120K +,Blue,34,6,2940.0,0.43
1,51,F,1,Graduate,Single,Less than $40K,Blue,37,1,7176.0,0.0
0,52,M,1,High School,Single,$120K +,Blue,38,3,19709.0,0.098
0,46,M,5,High School,Married,$40K - $60K,Blue,37,6,2375.0,0.504
0,47,F,3,High School,Single,$40K - $60K,Blue,41,6,1721.0,0.787
0,54,F,1,Uneducated,Married,Less than $40K,Blue,40,5,2178.0,0.525
1,48,M,3,Graduate,Married,$80K - $120K,Blue,39,4,18672.0,0.135
0,50,F,2,Graduate,Married,Less than $40K,Blue,38,2,9546.0,0.101
0,47,M,3,High School,Married,$60K - $80K,Blue,36,6,10569.0,0.0
0,54,M,2,Graduate,Married,Less than $40K,Blue,39,4,2702.0,0.932
0,35,M,2,Uneducated,Married,Less than $40K,Blue,36,4,3131.0,0.201
0,31,M,0,Uneducated,Divorced,$40K - $60K,Blue,21,6,2621.0,0.557
1,59,F,1,High School,Married,Less than $40K,Blue,50,1,5043.0,0.147
0,46,F,3,Graduate,Married,Less than $40K,Blue,35,3,7578.0,0.237
0,46,M,4,Graduate,Single,$80K - $120K,Silver,40,5,34516.0,0.0
0,50,M,3,High School,Single,$40K - $60K,Silver,44,4,19853.0,0.076
0,45,M,4,Graduate,Single,$80K - $120K,Blue,33,3,31458.0,0.038
0,40,F,4,High School,Single,Less than $40K,Blue,36,5,2932.0,0.568
0,56,M,0,Doctorate,Single,$80K - $120K,Blue,47,2,7204.0,0.0
0,55,M,1,High School,Married,$60K - $80K,Blue,46,6,5381.0,0.0
0,41,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,2,10688.0,0.061
0,48,F,1,Graduate,Divorced,$40K - $60K,Blue,38,4,3503.0,0.449
0,50,F,2,Graduate,Single,Less than $40K,Blue,44,1,2765.0,0.0
1,55,M,1,Uneducated,Single,$60K - $80K,Blue,48,5,1723.0,0.0
0,53,M,3,High School,Married,$60K - $80K,Blue,47,5,1438.3,0.0
0,46,F,3,Graduate,Single,Less than $40K,Silver,39,4,12222.0,0.103
0,54,M,2,Graduate,Married,$60K - $80K,Blue,42,6,3583.0,0.0
0,44,F,3,Doctorate,Married,Less than $40K,Blue,36,4,1975.0,0.64
0,42,F,4,High School,Married,Less than $40K,Blue,35,4,4478.0,0.38
0,40,M,4,High School,Single,$40K - $60K,Blue,32,6,2441.0,0.678
0,62,F,0,Post-Graduate,Married,$40K - $60K,Blue,55,6,2644.0,0.835
0,48,F,2,Uneducated,Single,$40K - $60K,Blue,34,2,3072.0,0.564
0,48,M,4,College,Single,$80K - $120K,Blue,36,4,2852.0,0.258
0,48,F,4,College,Married,Less than $40K,Blue,36,6,2464.0,0.758
0,54,M,1,Graduate,Married,$80K - $120K,Blue,46,3,15554.0,0.161
0,54,M,4,Uneducated,Single,$80K - $120K,Blue,42,5,11742.0,0.0
0,50,F,1,Post-Graduate,Married,Less than $40K,Blue,43,3,3368.0,0.251
0,43,F,5,Graduate,Married,Less than $40K,Gold,38,2,15987.0,0.086
0,47,M,1,High School,Single,$80K - $120K,Blue,36,4,17655.0,0.0
0,36,M,2,Doctorate,Single,$40K - $60K,Blue,31,3,11558.0,0.0
0,50,F,3,High School,Single,Less than $40K,Silver,38,3,12569.0,0.172
0,31,M,0,Graduate,Divorced,Less than $40K,Blue,36,4,3312.0,0.752
0,37,M,2,Doctorate,Single,$120K +,Blue,32,3,32056.0,0.059
0,49,F,2,High School,Divorced,$40K - $60K,Blue,33,4,7231.0,0.348
0,43,M,2,Graduate,Married,$80K - $120K,Blue,28,5,30357.0,0.041
0,59,F,1,Graduate,Single,Less than $40K,Blue,52,5,2636.0,0.614
0,52,F,2,Graduate,Single,Less than $40K,Blue,38,2,2904.0,0.867
0,58,M,0,Uneducated,Married,$80K - $120K,Blue,38,6,3785.0,0.511
0,50,M,3,High School,Married,$80K - $120K,Blue,40,6,4514.0,0.447
0,44,M,2,Graduate,Married,$40K - $60K,Blue,36,3,4010.0,0.311
0,33,F,3,College,Single,$40K - $60K,Blue,26,6,6316.0,0.213
0,50,M,1,Graduate,Single,$120K +,Blue,40,4,34516.0,0.034
0,45,F,2,Graduate,Married,Less than $40K,Blue,34,4,1438.3,0.61
0,54,M,1,High School,Married,$60K - $80K,Blue,37,5,9453.0,0.231
0,42,M,5,Graduate,Married,$60K - $80K,Blue,27,3,11880.0,0.17
0,39,M,4,Graduate,Single,$60K - $80K,Blue,26,6,4534.0,0.202
0,50,M,1,Graduate,Married,$120K +,Silver,38,4,34516.0,0.055
0,54,M,1,Uneducated,Single,$120K +,Blue,36,5,34516.0,0.0
0,55,F,1,Graduate,Married,Less than $40K,Blue,38,5,2033.0,0.51
0,52,M,2,Post-Graduate,Married,$80K - $120K,Blue,36,6,1981.0,0.731
0,48,F,3,Post-Graduate,Married,Less than $40K,Blue,36,2,2490.0,0.635
0,45,F,2,Uneducated,Divorced,$40K - $60K,Silver,40,5,15785.0,0.074
0,36,M,2,Graduate,Married,$60K - $80K,Blue,36,3,5550.0,0.274
0,31,F,1,College,Divorced,Less than $40K,Blue,21,2,2061.0,0.924
0,46,F,4,High School,Single,Less than $40K,Blue,28,6,3206.0,0.0
0,40,F,4,College,Single,Less than $40K,Blue,20,4,2801.0,0.618
0,50,M,1,College,Married,$80K - $120K,Blue,36,5,2418.0,0.711
1,53,M,5,Uneducated,Married,$120K +,Blue,38,4,19138.0,0.0
0,62,F,2,Graduate,Married,Less than $40K,Blue,51,6,2986.0,0.547
0,58,M,1,High School,Married,$60K - $80K,Blue,53,5,1438.3,0.0
0,55,M,3,Graduate,Married,$80K - $120K,Blue,48,5,16208.0,0.079
0,43,M,0,High School,Single,$80K - $120K,Blue,36,2,11247.0,0.0
0,47,F,4,Uneducated,Married,$40K - $60K,Blue,39,3,2680.0,0.616
0,37,M,3,Uneducated,Married,$80K - $120K,Blue,28,6,2672.0,0.471
0,50,M,3,Graduate,Single,$60K - $80K,Blue,44,4,23090.0,0.036
0,48,M,4,Graduate,Married,$80K - $120K,Blue,33,1,4963.0,0.426
0,54,F,1,Uneducated,Married,Less than $40K,Blue,42,2,3181.0,0.656
0,44,F,3,Doctorate,Single,$40K - $60K,Blue,40,4,3659.0,0.371
1,39,F,1,High School,Married,Less than $40K,Blue,25,2,2024.0,0.0
1,44,F,3,College,Single,Less than $40K,Blue,34,4,1605.0,0.555
0,38,F,4,Uneducated,Married,Less than $40K,Blue,27,1,1736.0,0.76
0,41,M,3,College,Married,$80K - $120K,Blue,28,1,34516.0,0.047
1,47,F,2,Graduate,Single,Less than $40K,Gold,37,6,15109.0,0.059
0,41,M,1,Graduate,Married,$80K - $120K,Blue,31,5,10239.0,0.217
0,38,M,1,High School,Married,$80K - $120K,Blue,23,4,22149.0,0.045
0,34,F,4,Graduate,Single,$40K - $60K,Blue,28,5,2472.0,0.768
0,47,M,5,Doctorate,Single,Less than $40K,Blue,36,3,8896.0,0.15
0,36,M,3,High School,Married,$60K - $80K,Blue,36,6,4108.0,0.404
0,53,M,2,High School,Divorced,$60K - $80K,Blue,36,5,7753.0,0.271
0,42,F,3,Uneducated,Single,Less than $40K,Blue,38,4,1538.0,0.564
0,39,F,1,Graduate,Single,Less than $40K,Blue,28,5,1809.0,0.653
0,36,M,2,Uneducated,Married,$60K - $80K,Blue,21,4,12763.0,0.197
0,50,F,3,Uneducated,Married,Less than $40K,Blue,44,2,1596.0,0.742
0,42,M,3,High School,Single,$60K - $80K,Blue,36,4,3337.0,0.238
0,51,F,5,High School,Single,Less than $40K,Blue,36,1,7645.0,0.272
0,52,M,3,Doctorate,Married,$60K - $80K,Blue,40,6,5376.0,0.15
0,48,F,3,High School,Single,$40K - $60K,Blue,42,6,3743.0,0.558
0,41,M,1,High School,Single,$80K - $120K,Blue,36,6,12084.0,0.136
0,46,M,3,High School,Single,$80K - $120K,Blue,39,2,21350.0,0.081
0,51,M,4,Graduate,Single,$120K +,Blue,39,6,19350.0,0.0
0,43,F,1,Uneducated,Divorced,Less than $40K,Blue,36,5,2077.0,0.604
0,44,F,4,Uneducated,Married,Less than $40K,Blue,33,5,9671.0,0.073
0,56,M,3,Graduate,Married,$120K +,Blue,46,2,7234.0,0.284
0,37,F,1,High School,Single,Less than $40K,Blue,23,6,1879.0,0.791
0,65,M,1,College,Married,Less than $40K,Blue,56,5,4189.0,0.0
0,57,M,1,Graduate,Single,$60K - $80K,Blue,44,3,9843.0,0.129
0,47,F,3,Uneducated,Married,Less than $40K,Blue,33,4,2990.0,0.298
0,34,M,2,Graduate,Single,$80K - $120K,Blue,29,3,13395.0,0.125
1,57,F,1,Uneducated,Single,Less than $40K,Blue,46,2,9129.0,0.0
0,40,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,1438.3,0.636
1,46,M,4,Graduate,Single,$80K - $120K,Blue,36,3,1818.0,0.0
0,46,F,4,Graduate,Single,$40K - $60K,Blue,34,6,2711.0,0.0
0,53,F,1,Graduate,Married,Less than $40K,Blue,36,5,4840.0,0.52
1,48,M,2,Graduate,Married,$80K - $120K,Blue,28,1,14774.0,0.17
1,46,M,0,College,Single,$80K - $120K,Blue,39,2,16983.0,0.0
0,43,M,5,Graduate,Single,$40K - $60K,Blue,33,4,1438.3,0.0
0,45,M,5,College,Single,$80K - $120K,Blue,35,4,33755.0,0.068
1,45,M,3,Uneducated,Married,$80K - $120K,Blue,38,3,9234.0,0.0
0,54,F,1,High School,Single,$40K - $60K,Blue,36,6,4717.0,0.337
0,51,M,4,High School,Married,$60K - $80K,Blue,38,5,10462.0,0.174
0,35,M,3,Graduate,Married,$80K - $120K,Blue,20,5,8082.0,0.285
0,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,14241.0,0.146
0,40,M,2,Graduate,Married,$120K +,Blue,33,6,14713.0,0.062
0,53,M,3,Graduate,Single,$80K - $120K,Blue,34,6,2506.0,0.0
0,39,F,3,Doctorate,Married,Less than $40K,Blue,33,6,2001.0,0.715
0,51,F,3,Post-Graduate,Married,Less than $40K,Blue,46,5,5881.0,0.341
0,56,M,1,Graduate,Single,$60K - $80K,Blue,36,5,7075.0,0.237
0,39,F,4,Doctorate,Married,Less than $40K,Blue,27,2,8587.0,0.154
1,55,F,3,Uneducated,Single,Less than $40K,Blue,47,2,4841.0,0.177
0,58,F,3,Graduate,Married,$40K - $60K,Blue,46,5,4669.0,0.41
0,31,M,1,Graduate,Married,$40K - $60K,Blue,20,6,2469.0,0.687
0,51,F,2,High School,Married,Less than $40K,Silver,36,5,11261.0,0.221
0,52,M,2,Uneducated,Single,$120K +,Blue,44,6,26174.0,0.071
0,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,6,7065.0,0.14
0,38,M,2,College,Married,$80K - $120K,Blue,30,2,3735.0,0.38
